type,fraction,run,accuracy,thinking_length,non_thinking_length,problem_id
keywords,0.9,2,100.0,3275,1614,1995-10
keywords,0.9,2,0.0,41,1856,1995-11
keywords,0.9,2,100.0,40,2523,1995-12
keywords,0.9,2,100.0,40,1518,1995-13
keywords,0.9,2,0.0,41,2955,1995-14
keywords,0.9,2,100.0,475,2463,1995-15
keywords,0.9,2,100.0,40,1354,1996-2
keywords,0.9,2,100.0,39,1133,1996-3
keywords,0.9,2,0.0,41,2062,1996-4
keywords,0.9,2,100.0,39,859,1996-5
keywords,0.9,2,100.0,39,1539,1996-6
keywords,0.9,2,100.0,1069,1047,1996-7
keywords,0.9,2,100.0,40,2080,1996-8
keywords,0.9,2,0.0,8,1468,1996-9
keywords,0.9,2,100.0,10,1261,1996-10
keywords,0.9,2,100.0,11,1737,1996-11
keywords,0.9,2,100.0,39,1610,1996-12
keywords,0.9,2,0.0,11,264,1996-13
keywords,0.9,2,100.0,11,716,1996-14
keywords,0.9,2,0.0,10,1680,1996-15
keywords,0.9,2,100.0,173,1401,1997-1
keywords,0.9,2,100.0,40,1872,1997-2
keywords,0.9,2,100.0,11,76,1997-3
keywords,0.9,2,100.0,8,1756,1997-4
keywords,0.9,2,0.0,4561,1551,1997-5
keywords,0.9,2,0.0,13768,0,1997-6
keywords,0.9,2,100.0,40,1713,1997-7
keywords,0.9,2,100.0,11,975,1997-8
keywords,0.9,2,100.0,11,1095,1997-9
keywords,0.9,2,0.0,11,489,1997-10
keywords,0.9,2,100.0,521,982,1997-11
keywords,0.9,2,100.0,10,1656,1997-12
keywords,0.9,2,100.0,42,2126,1997-14
keywords,0.9,2,100.0,73,1772,1997-15
keywords,0.9,2,100.0,39,1206,1998-1
keywords,0.9,2,100.0,11,1287,1998-2
keywords,0.9,2,100.0,40,2302,1998-3
keywords,0.9,2,100.0,41,2053,1998-4
keywords,0.9,2,100.0,11,1030,1998-5
keywords,0.9,2,100.0,40,1948,1998-6
keywords,0.9,3,100.0,39,1488,1983-1
keywords,0.9,3,100.0,75,1499,1983-2
keywords,0.9,3,0.0,0,0,1983-3
keywords,0.9,3,100.0,10,1261,1983-4
keywords,0.9,3,100.0,38,1350,1983-5
keywords,0.9,3,100.0,1014,948,1983-6
keywords,0.9,3,100.0,39,1364,1983-7
keywords,0.9,3,100.0,11,2519,1983-8
keywords,0.9,3,100.0,8,827,1983-9
keywords,0.9,3,100.0,8,1220,1983-10
keywords,0.9,3,100.0,10,1639,1983-11
keywords,0.9,3,100.0,11,1532,1983-12
keywords,0.9,3,100.0,10,444,1983-13
keywords,0.9,3,0.0,14983,0,1983-14
keywords,0.9,3,100.0,355,213,1983-15
keywords,0.9,3,100.0,10,1722,1984-1
keywords,0.9,3,100.0,11,984,1984-2
keywords,0.9,3,100.0,40,1648,1984-3
keywords,0.9,3,100.0,90,1293,1984-4
keywords,0.9,3,100.0,41,1806,1984-5
keywords,0.9,3,0.0,790,2048,1984-6
keywords,0.9,3,100.0,1163,0,1984-7
keywords,0.9,3,0.0,21082,0,1984-8
keywords,0.9,3,100.0,11,328,1984-9
keywords,0.9,3,0.0,10019,1414,1984-10
keywords,0.9,3,100.0,3913,1419,1984-11
keywords,0.9,3,0.0,4657,910,1984-12
keywords,0.9,3,100.0,12,1433,1984-13
keywords,0.9,3,100.0,125,901,1984-14
keywords,0.9,3,100.0,3540,1819,1985-1
keywords,0.9,3,100.0,11,68,1985-2
keywords,0.9,3,100.0,40,1405,1985-3
keywords,0.9,3,100.0,20,1564,1985-4
keywords,0.9,3,100.0,10,1626,1985-5
keywords,0.9,3,0.0,9538,0,1985-6
keywords,0.9,3,100.0,1410,656,1985-7
keywords,0.9,3,0.0,39,1763,1985-8
keywords,0.9,3,100.0,3941,1572,1985-9
keywords,0.9,3,0.0,10,1933,1985-10
keywords,0.9,3,100.0,2522,1669,1985-11
keywords,0.9,3,100.0,40,1221,1985-12
keywords,0.9,3,100.0,40,1626,1985-13
keywords,0.9,3,100.0,39,1583,1985-14
keywords,0.9,3,0.0,10,773,1985-15
keywords,0.9,3,100.0,11,790,1986-1
keywords,0.9,3,100.0,11,1891,1986-2
keywords,0.9,3,100.0,40,809,1986-3
keywords,0.9,3,100.0,85,1177,1986-5
keywords,0.9,3,100.0,80,1426,1986-6
keywords,0.9,3,100.0,40,1340,1986-7
keywords,0.9,3,100.0,1529,0,1986-8
keywords,0.9,3,0.0,5492,1215,1986-9
keywords,0.9,3,100.0,46,1330,1986-10
keywords,0.9,3,100.0,128,1965,1986-11
keywords,0.9,3,0.0,131,1221,1986-12
keywords,0.9,3,0.0,5439,1603,1986-13
keywords,0.9,3,100.0,77,2108,1986-14
keywords,0.9,3,0.0,12249,0,1986-15
keywords,0.9,3,100.0,40,1226,1987-1
keywords,0.9,3,100.0,11,920,1987-2
keywords,0.9,3,100.0,41,850,1987-3
keywords,0.9,3,100.0,11,1410,1987-4
keywords,0.9,3,100.0,3663,1493,1987-5
keywords,0.9,3,0.0,9189,2119,1987-6
keywords,0.9,3,100.0,74,1525,1987-7
keywords,0.9,3,0.0,197,1907,1987-8
keywords,0.9,3,100.0,39,1261,1987-9
keywords,0.9,3,100.0,11,2228,1987-10
keywords,0.9,3,100.0,10,1227,1987-11
keywords,0.9,3,100.0,11,1543,1987-12
keywords,0.9,3,0.0,0,0,1987-14
keywords,0.9,3,0.0,2175,1734,1987-15
keywords,0.9,3,100.0,11,1799,1988-2
keywords,0.9,3,100.0,39,1020,1988-3
keywords,0.9,3,100.0,3337,1410,1988-5
keywords,0.9,3,100.0,10,1748,1988-7
keywords,0.9,3,0.0,13085,0,1988-8
keywords,0.9,3,100.0,11,2372,1988-9
keywords,0.9,3,100.0,40,1736,1988-10
keywords,0.9,3,100.0,40,1999,1988-13
keywords,0.9,3,100.0,49,1864,1988-14
keywords,0.9,3,0.0,13,1488,1988-15
keywords,0.9,3,100.0,40,679,1989-1
keywords,0.9,3,100.0,3177,1118,1989-2
keywords,0.9,3,100.0,12,2727,1989-4
keywords,0.9,3,100.0,2869,1316,1989-5
keywords,0.9,3,100.0,5366,1102,1989-7
keywords,0.9,3,100.0,40,1242,1989-8
keywords,0.9,3,100.0,12,1260,1989-9
keywords,0.9,3,0.0,10,1635,1989-11
keywords,0.9,3,100.0,11,1311,1989-13
keywords,0.9,3,0.0,10,1532,1990-1
keywords,0.9,3,0.0,1068,1124,1990-2
keywords,0.9,3,0.0,10,1319,1990-3
keywords,0.9,3,0.0,10,1239,1990-5
keywords,0.9,3,100.0,11,1453,1990-6
keywords,0.9,3,100.0,1806,1762,1990-7
keywords,0.9,3,100.0,39,1997,1990-9
keywords,0.9,3,100.0,1822,0,1990-10
keywords,0.9,3,0.0,12262,0,1990-11
keywords,0.9,3,100.0,10,1315,1990-13
keywords,0.9,3,0.0,8084,0,1990-14
keywords,0.9,3,100.0,7737,1297,1990-15
keywords,0.9,3,100.0,10,1497,1991-1
keywords,0.9,3,100.0,40,1926,1991-2
keywords,0.9,3,0.0,1442,1790,1991-4
keywords,0.9,3,100.0,40,994,1991-5
keywords,0.9,3,100.0,39,979,1991-8
keywords,0.9,3,100.0,39,1281,1991-9
keywords,0.9,3,0.0,114,1366,1991-10
keywords,0.9,3,0.0,0,0,1991-11
keywords,0.9,3,100.0,6102,1589,1991-12
keywords,0.9,3,100.0,11,2557,1991-13
keywords,0.9,3,0.0,3,0,1991-14
keywords,0.9,3,100.0,11,1186,1992-1
keywords,0.9,3,100.0,11,543,1992-2
keywords,0.9,3,100.0,1546,1382,1992-3
keywords,0.9,3,100.0,2012,1339,1992-4
keywords,0.9,3,0.0,8,1488,1992-5
keywords,0.9,3,100.0,40,1167,1992-6
keywords,0.9,3,100.0,39,1864,1992-7
keywords,0.9,3,100.0,11,1166,1992-8
keywords,0.9,3,100.0,8,2089,1992-9
keywords,0.9,3,100.0,10,1967,1992-10
keywords,0.9,3,100.0,40,1652,1992-11
keywords,0.9,3,100.0,42,1382,1992-12
keywords,0.9,3,0.0,2475,69,1992-13
keywords,0.9,3,100.0,39,739,1992-14
keywords,0.9,3,100.0,3115,1904,1992-15
keywords,0.9,3,0.0,695,1993,1993-1
keywords,0.9,3,100.0,10,1960,1993-2
keywords,0.9,3,100.0,78,1563,1993-4
keywords,0.9,3,0.0,11,1596,1993-5
keywords,0.9,3,100.0,10,1167,1993-6
keywords,0.9,3,100.0,11,1676,1993-7
keywords,0.9,3,100.0,10,1508,1993-8
keywords,0.9,3,100.0,100,2281,1993-9
keywords,0.9,3,100.0,11,1691,1993-10
keywords,0.9,3,0.0,1706,1767,1993-11
keywords,0.9,3,0.0,13385,0,1993-12
keywords,0.9,3,0.0,2626,740,1993-13
keywords,0.9,3,0.0,215,1868,1993-14
keywords,0.9,3,0.0,40,2183,1993-15
keywords,0.9,3,0.0,11,1298,1994-1
keywords,0.9,3,100.0,34678,1306,1994-2
keywords,0.9,3,100.0,40,1506,1994-8
keywords,0.9,3,0.0,0,0,1994-9
keywords,0.9,3,100.0,1860,0,1994-10
keywords,0.9,3,0.0,13,1852,1994-11
keywords,0.9,3,0.0,10,1885,1994-12
keywords,0.9,3,0.0,3071,0,1994-14
keywords,0.9,3,0.0,11,1732,1994-15
keywords,0.9,3,0.0,10,2585,1995-1
keywords,0.9,3,0.0,40,1270,1995-2
keywords,0.9,3,0.0,40,1825,1995-3
keywords,0.9,3,0.0,40,2128,1995-4
keywords,0.9,3,100.0,10,677,1995-5
keywords,0.9,3,100.0,2188,1430,1995-6
keywords,0.9,3,100.0,11,2095,1995-8
keywords,0.9,3,100.0,40,1700,1995-9
keywords,0.9,3,100.0,3563,1443,1995-10
keywords,0.9,3,0.0,43,1871,1995-11
keywords,0.9,3,100.0,40,1851,1995-12
keywords,0.9,3,100.0,40,1518,1995-13
keywords,0.9,3,0.0,41,1788,1995-14
keywords,0.9,3,100.0,2473,2466,1995-15
keywords,0.9,3,100.0,40,1341,1996-2
keywords,0.9,3,100.0,1996,1200,1996-3
keywords,0.9,3,0.0,10,2130,1996-4
keywords,0.9,3,100.0,39,849,1996-5
keywords,0.9,3,100.0,6633,2079,1996-6
keywords,0.9,3,100.0,40,1106,1996-7
keywords,0.9,3,100.0,10,3722,1996-8
keywords,0.9,3,0.0,11,464,1996-9
keywords,0.9,3,100.0,40,1672,1996-10
keywords,0.9,3,100.0,40,1946,1996-11
keywords,0.9,3,100.0,39,1685,1996-12
keywords,0.9,3,0.0,4264,1339,1996-13
keywords,0.9,3,100.0,12,811,1996-14
keywords,0.9,3,0.0,89,1740,1996-15
keywords,0.9,3,100.0,11,1730,1997-1
keywords,0.9,3,100.0,2897,1570,1997-2
keywords,0.9,3,100.0,40,1545,1997-3
keywords,0.9,3,100.0,40,2418,1997-4
keywords,0.9,3,0.0,10100,1657,1997-5
keywords,0.9,3,0.0,12283,213,1997-6
keywords,0.9,3,100.0,40,1658,1997-7
keywords,0.9,3,100.0,69,952,1997-8
keywords,0.9,3,100.0,5604,1318,1997-9
keywords,0.9,3,0.0,40,794,1997-10
keywords,0.9,3,100.0,40,1289,1997-11
keywords,0.9,3,100.0,8,76,1997-12
keywords,0.9,3,100.0,10,2023,1997-14
keywords,0.9,3,100.0,3480,1659,1997-15
keywords,0.9,3,100.0,42,1117,1998-1
keywords,0.9,3,100.0,7130,1268,1998-2
keywords,0.9,3,100.0,10,1736,1998-3
keywords,0.9,3,100.0,39,2284,1998-4
keywords,0.9,3,100.0,10,1676,1998-5
keywords,0.9,3,100.0,11,2730,1998-6
numbers,0.1,1,0.0,0,0,1983-1
numbers,0.1,1,100.0,79,1402,1983-2
numbers,0.1,1,0.0,0,0,1983-3
numbers,0.1,1,100.0,10,1240,1983-4
numbers,0.1,1,100.0,89,1473,1983-5
numbers,0.1,1,100.0,39,1080,1983-6
numbers,0.1,1,100.0,10,1283,1983-7
numbers,0.1,1,0.0,0,0,1983-8
numbers,0.1,1,100.0,39,1002,1983-9
numbers,0.1,1,100.0,11,1141,1983-10
numbers,0.1,1,100.0,68,1642,1983-11
numbers,0.1,1,100.0,39,1573,1983-12
numbers,0.1,1,100.0,10,647,1983-13
numbers,0.1,1,0.0,13109,0,1983-14
numbers,0.1,1,0.0,5220,0,1983-15
numbers,0.1,1,0.0,1,0,1984-1
numbers,0.1,1,100.0,40,917,1984-2
numbers,0.1,1,100.0,40,1619,1984-3
numbers,0.1,1,100.0,90,1330,1984-4
numbers,0.1,1,100.0,40,1395,1984-5
numbers,0.1,1,0.0,11999,0,1984-6
numbers,0.1,1,100.0,1404,0,1984-7
numbers,0.1,1,100.0,4398,1088,1984-8
numbers,0.1,1,100.0,91,1115,1984-9
numbers,0.1,1,0.0,3084,1729,1984-10
numbers,0.1,1,100.0,40,1568,1984-11
numbers,0.1,1,0.0,41,972,1984-12
numbers,0.1,1,0.0,0,0,1984-13
numbers,0.1,1,100.0,11,108,1984-14
numbers,0.1,1,0.0,0,0,1985-1
numbers,0.1,1,100.0,39,1211,1985-2
numbers,0.1,1,100.0,40,1294,1985-3
numbers,0.1,1,100.0,45,1561,1985-4
numbers,0.1,1,100.0,40,1545,1985-5
numbers,0.1,1,0.0,6259,0,1985-6
numbers,0.1,1,100.0,40,976,1985-7
numbers,0.1,1,0.0,40,1501,1985-8
numbers,0.1,1,100.0,11,2400,1985-9
numbers,0.1,1,0.0,10,1473,1985-10
numbers,0.1,1,100.0,39,1756,1985-11
numbers,0.1,1,100.0,40,1738,1985-12
numbers,0.1,1,100.0,1473,0,1985-13
numbers,0.1,1,100.0,39,1844,1985-14
numbers,0.1,1,0.0,40,1036,1985-15
numbers,0.1,1,100.0,40,669,1986-1
numbers,0.1,1,0.0,0,0,1986-2
numbers,0.1,1,100.0,11,762,1986-3
numbers,0.1,1,100.0,11,1158,1986-5
numbers,0.1,1,100.0,39,1362,1986-6
numbers,0.1,1,100.0,595,0,1986-7
numbers,0.1,1,100.0,12,1607,1986-8
numbers,0.1,1,0.0,0,0,1986-9
numbers,0.1,1,100.0,10,2577,1986-10
numbers,0.1,1,100.0,2020,1886,1986-11
numbers,0.1,1,100.0,10565,765,1986-12
numbers,0.1,1,0.0,7726,0,1986-13
numbers,0.1,1,100.0,40,1960,1986-14
numbers,0.1,1,0.0,14266,0,1986-15
numbers,0.1,1,100.0,40,1317,1987-1
numbers,0.1,1,100.0,40,889,1987-2
numbers,0.1,1,100.0,11,59,1987-3
numbers,0.1,1,100.0,42,1409,1987-4
numbers,0.1,1,100.0,40,1142,1987-5
numbers,0.1,1,0.0,1399,1627,1987-6
numbers,0.1,1,100.0,39,1481,1987-7
numbers,0.1,1,0.0,9033,1348,1987-8
numbers,0.1,1,100.0,39,1611,1987-9
numbers,0.1,1,100.0,11,62,1987-10
numbers,0.1,1,100.0,40,1214,1987-11
numbers,0.1,1,100.0,39,1894,1987-12
numbers,0.1,1,0.0,1,0,1987-14
numbers,0.1,1,0.0,6956,0,1987-15
numbers,0.1,1,100.0,40,1848,1988-2
numbers,0.1,1,0.0,0,0,1988-3
numbers,0.1,1,100.0,40,1245,1988-5
numbers,0.1,1,100.0,10,1367,1988-7
numbers,0.1,1,0.0,15375,0,1988-8
numbers,0.1,1,100.0,97,2079,1988-9
numbers,0.1,1,100.0,40,1754,1988-10
numbers,0.1,1,100.0,40,2312,1988-13
numbers,0.1,1,100.0,39,1412,1988-14
numbers,0.1,1,0.0,93,1046,1988-15
numbers,0.1,1,100.0,40,705,1989-1
numbers,0.1,1,100.0,83,1133,1989-2
numbers,0.1,1,100.0,41,1229,1989-4
numbers,0.1,1,100.0,40,1376,1989-5
numbers,0.1,1,100.0,40,1423,1989-7
numbers,0.1,1,100.0,11,847,1989-8
numbers,0.1,1,100.0,65,1270,1989-9
numbers,0.1,1,0.0,40,1464,1989-11
numbers,0.1,1,100.0,41,1446,1989-13
numbers,0.1,1,0.0,40,1636,1990-1
numbers,0.1,1,0.0,3257,1512,1990-2
numbers,0.1,1,0.0,0,0,1990-3
numbers,0.1,1,0.0,0,0,1990-5
numbers,0.1,1,100.0,40,1455,1990-6
numbers,0.1,1,100.0,39,1848,1990-7
numbers,0.1,1,100.0,39,1652,1990-9
numbers,0.1,1,100.0,40,1038,1990-10
numbers,0.1,1,0.0,11763,0,1990-11
numbers,0.1,1,100.0,40,1344,1990-13
numbers,0.1,1,0.0,8552,0,1990-14
numbers,0.1,1,100.0,1730,1196,1990-15
numbers,0.1,1,100.0,41,997,1991-1
numbers,0.1,1,100.0,40,1563,1991-2
numbers,0.1,1,0.0,2459,1278,1991-4
numbers,0.1,1,100.0,40,1026,1991-5
numbers,0.1,1,100.0,11,53,1991-8
numbers,0.1,1,0.0,0,0,1991-9
numbers,0.1,1,0.0,40,1717,1991-10
numbers,0.1,1,0.0,0,0,1991-11
numbers,0.1,1,0.0,0,0,1991-12
numbers,0.1,1,100.0,85,1272,1991-13
numbers,0.1,1,100.0,40,2183,1991-14
numbers,0.1,1,100.0,40,1919,1992-1
numbers,0.1,1,100.0,11,572,1992-2
numbers,0.1,1,0.0,0,0,1992-3
numbers,0.1,1,100.0,13,1316,1992-4
numbers,0.1,1,0.0,90,1495,1992-5
numbers,0.1,1,100.0,40,1298,1992-6
numbers,0.1,1,100.0,40,1813,1992-7
numbers,0.1,1,100.0,40,1255,1992-8
numbers,0.1,1,0.0,0,0,1992-9
numbers,0.1,1,0.0,1,0,1992-10
numbers,0.1,1,100.0,40,1436,1992-11
numbers,0.1,1,100.0,40,784,1992-12
numbers,0.1,1,0.0,20951,0,1992-13
numbers,0.1,1,100.0,39,784,1992-14
numbers,0.1,1,0.0,0,0,1992-15
numbers,0.1,1,0.0,17570,0,1993-1
numbers,0.1,1,100.0,40,1556,1993-2
numbers,0.1,1,100.0,40,1261,1993-4
numbers,0.1,1,0.0,0,0,1993-5
numbers,0.1,1,100.0,75,1451,1993-6
numbers,0.1,1,100.0,11,1612,1993-7
numbers,0.1,1,100.0,11,1236,1993-8
numbers,0.1,1,100.0,40,2054,1993-9
numbers,0.1,1,0.0,0,0,1993-10
numbers,0.1,1,0.0,4073,1566,1993-11
numbers,0.1,1,100.0,10463,1059,1993-12
numbers,0.1,1,0.0,4233,0,1993-13
numbers,0.1,1,0.0,467,1932,1993-14
numbers,0.1,1,0.0,0,0,1993-15
numbers,0.1,1,0.0,98,1090,1994-1
numbers,0.1,1,100.0,40,2223,1994-2
numbers,0.1,1,100.0,40,1261,1994-8
numbers,0.1,1,100.0,4173,2426,1994-9
numbers,0.1,1,100.0,40,1657,1994-10
numbers,0.1,1,0.0,3,0,1994-11
numbers,0.1,1,0.0,40,1964,1994-12
numbers,0.1,1,0.0,79,1770,1994-14
numbers,0.1,1,0.0,3144,1803,1994-15
numbers,0.1,1,0.0,11,1671,1995-1
numbers,0.1,1,0.0,10,1387,1995-2
numbers,0.1,1,0.0,0,0,1995-3
numbers,0.1,1,0.0,40,1456,1995-4
numbers,0.1,1,100.0,40,1463,1995-5
numbers,0.1,1,0.0,0,0,1995-6
numbers,0.1,1,100.0,39,1603,1995-8
numbers,0.1,1,0.0,0,0,1995-9
numbers,0.1,1,100.0,1167,1827,1995-10
numbers,0.1,1,0.0,0,0,1995-11
numbers,0.1,1,0.0,0,0,1995-12
numbers,0.1,1,100.0,40,1505,1995-13
numbers,0.1,1,0.0,0,0,1995-14
numbers,0.1,1,0.0,0,0,1995-15
numbers,0.1,1,100.0,40,1078,1996-2
numbers,0.1,1,100.0,10,1046,1996-3
numbers,0.1,1,0.0,42,1689,1996-4
numbers,0.1,1,100.0,11,1769,1996-5
numbers,0.1,1,100.0,41,1641,1996-6
numbers,0.1,1,0.0,0,0,1996-7
numbers,0.1,1,0.0,1,0,1996-8
numbers,0.1,1,0.0,0,0,1996-9
numbers,0.1,1,0.0,0,0,1996-10
numbers,0.1,1,100.0,11,1674,1996-11
numbers,0.1,1,100.0,39,1692,1996-12
numbers,0.1,1,0.0,0,0,1996-13
numbers,0.1,1,100.0,40,942,1996-14
numbers,0.1,1,0.0,40,1405,1996-15
numbers,0.1,1,100.0,41,1198,1997-1
numbers,0.1,1,100.0,10,1135,1997-2
numbers,0.1,1,100.0,40,879,1997-3
numbers,0.1,1,100.0,39,2104,1997-4
numbers,0.1,1,0.0,4308,1730,1997-5
numbers,0.1,1,0.0,9360,2241,1997-6
numbers,0.1,1,100.0,40,1726,1997-7
numbers,0.1,1,100.0,39,1180,1997-8
numbers,0.1,1,100.0,40,1680,1997-9
numbers,0.1,1,0.0,0,0,1997-10
numbers,0.1,1,100.0,1466,0,1997-11
numbers,0.1,1,100.0,93,1557,1997-12
numbers,0.1,1,100.0,42,1905,1997-14
numbers,0.1,1,100.0,73,1834,1997-15
numbers,0.1,1,100.0,75,1284,1998-1
numbers,0.1,1,100.0,72,1412,1998-2
numbers,0.1,1,100.0,75,2033,1998-3
numbers,0.1,1,0.0,0,0,1998-4
numbers,0.1,1,100.0,39,1279,1998-5
numbers,0.1,1,100.0,40,1349,1998-6
numbers,0.1,2,100.0,39,1272,1983-1
numbers,0.1,2,100.0,75,1515,1983-2
numbers,0.1,2,0.0,0,0,1983-3
numbers,0.1,2,100.0,11,1714,1983-4
numbers,0.1,2,0.0,0,0,1983-5
numbers,0.1,2,100.0,11,1060,1983-6
numbers,0.1,2,100.0,39,1222,1983-7
numbers,0.1,2,0.0,0,0,1983-8
numbers,0.1,2,0.0,0,0,1983-9
numbers,0.1,2,0.0,0,0,1983-10
numbers,0.1,2,100.0,68,1634,1983-11
numbers,0.1,2,100.0,39,1586,1983-12
numbers,0.1,2,100.0,40,886,1983-13
numbers,0.1,2,100.0,10620,1916,1983-14
numbers,0.1,2,0.0,4993,0,1983-15
numbers,0.1,2,0.0,1,0,1984-1
numbers,0.1,2,100.0,40,871,1984-2
numbers,0.1,2,100.0,40,1577,1984-3
numbers,0.1,2,100.0,40,1448,1984-4
numbers,0.1,2,100.0,40,1432,1984-5
numbers,0.1,2,100.0,3095,1587,1984-6
numbers,0.1,2,0.0,0,0,1984-7
numbers,0.1,2,0.0,21495,0,1984-8
numbers,0.1,2,100.0,95,1052,1984-9
numbers,0.1,2,0.0,14503,0,1984-10
numbers,0.1,2,100.0,11,161,1984-11
numbers,0.1,2,0.0,40,1002,1984-12
numbers,0.1,2,100.0,40,1436,1984-13
numbers,0.1,2,100.0,131,1036,1984-14
numbers,0.1,2,0.0,0,0,1985-1
numbers,0.1,2,100.0,75,1272,1985-2
numbers,0.1,2,100.0,40,1193,1985-3
numbers,0.1,2,100.0,49,41,1985-4
numbers,0.1,2,0.0,0,0,1985-5
numbers,0.1,2,0.0,4887,0,1985-6
numbers,0.1,2,100.0,11,961,1985-7
numbers,0.1,2,0.0,69,1189,1985-8
numbers,0.1,2,100.0,10,2154,1985-9
numbers,0.1,2,0.0,41,1796,1985-10
numbers,0.1,2,100.0,39,1644,1985-11
numbers,0.1,2,100.0,11,910,1985-12
numbers,0.1,2,100.0,40,1503,1985-13
numbers,0.1,2,100.0,11,67,1985-14
numbers,0.1,2,0.0,40,880,1985-15
numbers,0.1,2,100.0,40,654,1986-1
numbers,0.1,2,0.0,0,0,1986-2
numbers,0.1,2,0.0,0,0,1986-3
numbers,0.1,2,100.0,40,1160,1986-5
numbers,0.1,2,100.0,87,1308,1986-6
numbers,0.1,2,100.0,75,930,1986-7
numbers,0.1,2,100.0,41,1276,1986-8
numbers,0.1,2,0.0,1,0,1986-9
numbers,0.1,2,100.0,64,1564,1986-10
numbers,0.1,2,100.0,13945,1830,1986-11
numbers,0.1,2,0.0,5260,906,1986-12
numbers,0.1,2,0.0,6226,0,1986-13
numbers,0.1,2,100.0,11,66,1986-14
numbers,0.1,2,0.0,12957,0,1986-15
numbers,0.1,2,100.0,1056,0,1987-1
numbers,0.1,2,100.0,11,866,1987-2
numbers,0.1,2,100.0,40,998,1987-3
numbers,0.1,2,100.0,67,1388,1987-4
numbers,0.1,2,100.0,41,1157,1987-5
numbers,0.1,2,0.0,5451,1208,1987-6
numbers,0.1,2,100.0,39,1538,1987-7
numbers,0.1,2,0.0,9863,1507,1987-8
numbers,0.1,2,100.0,39,1354,1987-9
numbers,0.1,2,100.0,40,1315,1987-10
numbers,0.1,2,100.0,82,1389,1987-11
numbers,0.1,2,100.0,11,1483,1987-12
numbers,0.1,2,0.0,40,1707,1987-14
numbers,0.1,2,0.0,8044,0,1987-15
numbers,0.1,2,100.0,41,1757,1988-2
numbers,0.1,2,100.0,39,1019,1988-3
numbers,0.1,2,100.0,8,1181,1988-5
numbers,0.1,2,0.0,0,0,1988-7
numbers,0.1,2,0.0,19836,321,1988-8
numbers,0.1,2,100.0,97,2067,1988-9
numbers,0.1,2,100.0,40,1744,1988-10
numbers,0.1,2,100.0,69,2028,1988-13
numbers,0.1,2,100.0,39,1405,1988-14
numbers,0.1,2,0.0,40,1248,1988-15
numbers,0.1,2,100.0,40,703,1989-1
numbers,0.1,2,100.0,83,880,1989-2
numbers,0.1,2,100.0,41,1255,1989-4
numbers,0.1,2,100.0,40,1457,1989-5
numbers,0.1,2,100.0,40,1461,1989-7
numbers,0.1,2,100.0,41,1250,1989-8
numbers,0.1,2,0.0,0,0,1989-9
numbers,0.1,2,0.0,40,1232,1989-11
numbers,0.1,2,100.0,10,1489,1989-13
numbers,0.1,2,0.0,12,1240,1990-1
numbers,0.1,2,0.0,5665,97,1990-2
numbers,0.1,2,0.0,0,0,1990-3
numbers,0.1,2,0.0,43,1589,1990-5
numbers,0.1,2,0.0,0,0,1990-6
numbers,0.1,2,100.0,39,1808,1990-7
numbers,0.1,2,100.0,39,1468,1990-9
numbers,0.1,2,100.0,40,980,1990-10
numbers,0.1,2,0.0,11753,0,1990-11
numbers,0.1,2,100.0,10,1272,1990-13
numbers,0.1,2,0.0,7831,0,1990-14
numbers,0.1,2,100.0,10972,1223,1990-15
numbers,0.1,2,100.0,40,1018,1991-1
numbers,0.1,2,100.0,40,1439,1991-2
numbers,0.1,2,0.0,684,1604,1991-4
numbers,0.1,2,100.0,40,920,1991-5
numbers,0.1,2,100.0,39,1583,1991-8
numbers,0.1,2,100.0,39,1540,1991-9
numbers,0.1,2,0.0,0,0,1991-10
numbers,0.1,2,0.0,0,0,1991-11
numbers,0.1,2,0.0,0,0,1991-12
numbers,0.1,2,100.0,41,1269,1991-13
numbers,0.1,2,0.0,0,0,1991-14
numbers,0.1,2,0.0,1,0,1992-1
numbers,0.1,2,100.0,11,641,1992-2
numbers,0.1,2,100.0,10,1526,1992-3
numbers,0.1,2,100.0,2449,1035,1992-4
numbers,0.1,2,0.0,40,1515,1992-5
numbers,0.1,2,0.0,0,0,1992-6
numbers,0.1,2,100.0,40,1632,1992-7
numbers,0.1,2,0.0,0,0,1992-8
numbers,0.1,2,0.0,0,0,1992-9
numbers,0.1,2,0.0,1,0,1992-10
numbers,0.1,2,100.0,40,1666,1992-11
numbers,0.1,2,100.0,40,797,1992-12
numbers,0.1,2,0.0,9098,1623,1992-13
numbers,0.1,2,100.0,40,784,1992-14
numbers,0.1,2,100.0,40,1796,1992-15
numbers,0.1,2,0.0,3110,1570,1993-1
numbers,0.1,2,100.0,40,1445,1993-2
numbers,0.1,2,0.0,0,0,1993-4
numbers,0.1,2,0.0,0,0,1993-5
numbers,0.1,2,100.0,1400,0,1993-6
numbers,0.1,2,100.0,38,1619,1993-7
numbers,0.1,2,100.0,40,1462,1993-8
numbers,0.1,2,100.0,40,2171,1993-9
numbers,0.1,2,0.0,0,0,1993-10
numbers,0.1,2,0.0,2951,1613,1993-11
numbers,0.1,2,100.0,13223,1069,1993-12
numbers,0.1,2,0.0,4114,0,1993-13
numbers,0.1,2,0.0,395,2225,1993-14
numbers,0.1,2,0.0,0,0,1993-15
numbers,0.1,2,0.0,0,0,1994-1
numbers,0.1,2,100.0,40,1830,1994-2
