type,fraction,run,accuracy,thinking_length,non_thinking_length,problem_id
injection,0.1,2,100.0,9599,1435,1998-4
injection,0.1,2,100.0,180,0,1998-5
injection,0.1,2,0.0,37816,0,1998-6
injection,0.1,3,100.0,2753,1681,1983-1
injection,0.1,3,100.0,9460,1012,1983-2
injection,0.1,3,100.0,4936,1237,1983-3
injection,0.1,3,100.0,26448,84,1983-4
injection,0.1,3,100.0,6189,1216,1983-5
injection,0.1,3,100.0,11453,1656,1983-6
injection,0.1,3,100.0,14028,1394,1983-7
injection,0.1,3,100.0,6735,2442,1983-8
injection,0.1,3,100.0,9367,868,1983-9
injection,0.1,3,0.0,31885,38,1983-10
injection,0.1,3,0.0,40546,0,1983-11
injection,0.1,3,100.0,6790,1887,1983-12
injection,0.1,3,100.0,11305,1588,1983-13
injection,0.1,3,0.0,23724,2367,1983-14
injection,0.1,3,0.0,5319,2213,1983-15
injection,0.1,3,100.0,1619,0,1984-1
injection,0.1,3,100.0,7616,1048,1984-2
injection,0.1,3,100.0,2094,0,1984-3
injection,0.1,3,100.0,4481,1161,1984-4
injection,0.1,3,100.0,6139,1368,1984-5
injection,0.1,3,0.0,47345,0,1984-6
injection,0.1,3,0.0,34668,0,1984-7
injection,0.1,3,100.0,15880,584,1984-8
injection,0.1,3,100.0,46048,1217,1984-9
injection,0.1,3,0.0,15878,324,1984-10
injection,0.1,3,100.0,6125,1302,1984-11
injection,0.1,3,0.0,34917,1398,1984-12
injection,0.1,3,100.0,4187,1243,1984-13
injection,0.1,3,100.0,9368,104,1984-14
injection,0.1,3,100.0,3398,178,1985-1
injection,0.1,3,100.0,5227,1266,1985-2
injection,0.1,3,100.0,5699,1461,1985-3
injection,0.1,3,0.0,38545,0,1985-4
injection,0.1,3,100.0,5318,1639,1985-5
injection,0.1,3,0.0,51089,0,1985-6
injection,0.1,3,100.0,4914,733,1985-7
injection,0.1,3,100.0,26733,1164,1985-8
injection,0.1,3,100.0,4613,1946,1985-9
injection,0.1,3,0.0,33410,0,1985-10
injection,0.1,3,0.0,3024,0,1985-11
injection,0.1,3,100.0,18247,160,1985-12
injection,0.1,3,100.0,4708,1384,1985-13
injection,0.1,3,0.0,10088,62,1985-14
injection,0.1,3,0.0,41896,1541,1985-15
injection,0.1,3,100.0,3141,783,1986-1
injection,0.1,3,100.0,12684,1249,1986-2
injection,0.1,3,100.0,5556,780,1986-3
injection,0.1,3,100.0,6024,640,1986-5
injection,0.1,3,100.0,3680,977,1986-6
injection,0.1,3,100.0,9321,944,1986-7
injection,0.1,3,100.0,3995,1315,1986-8
injection,0.1,3,0.0,23036,1977,1986-9
injection,0.1,3,100.0,13055,1571,1986-10
injection,0.1,3,100.0,20258,1178,1986-11
injection,0.1,3,0.0,30759,0,1986-12
injection,0.1,3,100.0,25297,1528,1986-13
injection,0.1,3,100.0,4849,1593,1986-14
injection,0.1,3,0.0,32656,0,1986-15
injection,0.1,3,100.0,5464,1246,1987-1
injection,0.1,3,100.0,2855,870,1987-2
injection,0.1,3,0.0,11842,1091,1987-3
injection,0.1,3,100.0,17963,466,1987-4
injection,0.1,3,100.0,4780,1036,1987-5
injection,0.1,3,0.0,22427,45,1987-6
injection,0.1,3,0.0,10709,1441,1987-7
injection,0.1,3,100.0,36187,658,1987-8
injection,0.1,3,100.0,8038,2334,1987-9
injection,0.1,3,100.0,5096,1387,1987-10
injection,0.1,3,100.0,21450,1738,1987-11
injection,0.1,3,100.0,6495,1443,1987-12
injection,0.1,3,100.0,14414,1373,1987-14
injection,0.1,3,0.0,30261,48,1987-15
injection,0.1,3,100.0,8558,1378,1988-2
injection,0.1,3,100.0,4401,990,1988-3
injection,0.1,3,100.0,1219,0,1988-5
injection,0.1,3,100.0,42883,495,1988-7
injection,0.1,3,100.0,522,0,1988-8
injection,0.1,3,100.0,8055,1396,1988-9
injection,0.1,3,100.0,10282,1688,1988-10
injection,0.1,3,100.0,9550,1474,1988-13
injection,0.1,3,100.0,8306,1311,1988-14
injection,0.1,3,0.0,43399,1462,1988-15
injection,0.1,3,100.0,2659,892,1989-1
injection,0.1,3,100.0,4748,1341,1989-2
injection,0.1,3,0.0,43365,0,1989-4
injection,0.1,3,100.0,6956,1400,1989-5
injection,0.1,3,100.0,3990,1168,1989-7
injection,0.1,3,100.0,6306,1359,1989-8
injection,0.1,3,100.0,1243,0,1989-9
injection,0.1,3,100.0,23250,1502,1989-11
injection,0.1,3,100.0,12322,63,1989-13
injection,0.1,3,100.0,16675,106,1990-1
injection,0.1,3,100.0,2940,0,1990-2
injection,0.1,3,0.0,13076,1546,1990-3
injection,0.1,3,100.0,9398,1146,1990-5
injection,0.1,3,100.0,3772,1157,1990-6
injection,0.1,3,100.0,2768,1428,1990-7
injection,0.1,3,100.0,3473,1006,1990-9
injection,0.1,3,100.0,24849,206,1990-10
injection,0.1,3,0.0,31202,1296,1990-11
injection,0.1,3,100.0,21458,1120,1990-13
injection,0.1,3,0.0,43223,0,1990-14
injection,0.1,3,0.0,34450,26,1990-15
injection,0.1,3,100.0,6092,1220,1991-1
injection,0.1,3,0.0,35761,0,1991-2
injection,0.1,3,0.0,43704,1211,1991-4
injection,0.1,3,100.0,2785,0,1991-5
injection,0.1,3,100.0,5339,1638,1991-8
injection,0.1,3,100.0,5393,1453,1991-9
injection,0.1,3,0.0,6172,2063,1991-10
injection,0.1,3,100.0,6380,1936,1991-11
injection,0.1,3,100.0,14094,1729,1991-12
injection,0.1,3,100.0,1636,0,1991-13
injection,0.1,3,100.0,16470,1721,1991-14
injection,0.1,3,0.0,3153,1592,1992-1
injection,0.1,3,100.0,1105,0,1992-2
injection,0.1,3,100.0,17881,101,1992-3
injection,0.1,3,100.0,7923,1335,1992-4
injection,0.1,3,0.0,45155,0,1992-5
injection,0.1,3,0.0,21987,151,1992-6
injection,0.1,3,100.0,14838,1869,1992-7
injection,0.1,3,100.0,38441,329,1992-8
injection,0.1,3,0.0,37329,0,1992-9
injection,0.1,3,0.0,50563,0,1992-10
injection,0.1,3,100.0,3656,1394,1992-11
injection,0.1,3,0.0,12835,367,1992-12
injection,0.1,3,100.0,10640,1671,1992-13
injection,0.1,3,100.0,11622,680,1992-14
injection,0.1,3,0.0,10284,97,1992-15
injection,0.1,3,100.0,1381,0,1993-1
injection,0.1,3,100.0,9031,1871,1993-2
injection,0.1,3,100.0,9052,1470,1993-4
injection,0.1,3,0.0,28501,1657,1993-5
injection,0.1,3,100.0,7025,1773,1993-6
injection,0.1,3,100.0,7490,1738,1993-7
injection,0.1,3,0.0,53173,0,1993-8
injection,0.1,3,0.0,38763,0,1993-9
injection,0.1,3,100.0,20777,1803,1993-10
injection,0.1,3,0.0,12299,1393,1993-11
injection,0.1,3,100.0,29908,1966,1993-12
injection,0.1,3,0.0,49702,0,1993-13
injection,0.1,3,0.0,31903,1964,1993-14
injection,0.1,3,0.0,34991,0,1993-15
injection,0.1,3,0.0,8136,1123,1994-1
injection,0.1,3,0.0,14854,1619,1994-2
injection,0.1,3,100.0,8603,2309,1994-8
injection,0.1,3,0.0,32790,126,1994-9
injection,0.1,3,100.0,10611,1327,1994-10
injection,0.1,3,0.0,41020,0,1994-11
injection,0.1,3,0.0,12459,1400,1994-12
injection,0.1,3,0.0,59781,0,1994-14
injection,0.1,3,0.0,49456,1543,1994-15
injection,0.1,3,0.0,19366,2009,1995-1
injection,0.1,3,0.0,6501,1350,1995-2
injection,0.1,3,0.0,24589,1438,1995-3
injection,0.1,3,100.0,30958,1460,1995-4
injection,0.1,3,100.0,15846,1725,1995-5
injection,0.1,3,100.0,17907,1301,1995-6
injection,0.1,3,0.0,30893,0,1995-8
injection,0.1,3,0.0,34290,0,1995-9
injection,0.1,3,100.0,31861,153,1995-10
injection,0.1,3,0.0,26624,68,1995-11
injection,0.1,3,100.0,3400,0,1995-12
injection,0.1,3,100.0,11114,1351,1995-13
injection,0.1,3,0.0,46879,384,1995-14
injection,0.1,3,100.0,4046,1577,1995-15
injection,0.1,3,100.0,4359,1317,1996-2
injection,0.1,3,100.0,5864,960,1996-3
injection,0.1,3,100.0,6522,1122,1996-4
injection,0.1,3,100.0,2533,1085,1996-5
injection,0.1,3,100.0,13576,1886,1996-6
injection,0.1,3,100.0,10579,1263,1996-7
injection,0.1,3,0.0,40293,745,1996-8
injection,0.1,3,0.0,2077,948,1996-9
injection,0.1,3,100.0,4312,1115,1996-10
injection,0.1,3,0.0,16386,1432,1996-11
injection,0.1,3,100.0,7047,1664,1996-12
injection,0.1,3,0.0,17982,1697,1996-13
injection,0.1,3,100.0,1257,1278,1996-14
injection,0.1,3,0.0,8592,1211,1996-15
injection,0.1,3,100.0,6650,921,1997-1
injection,0.1,3,100.0,4374,1544,1997-2
injection,0.1,3,100.0,18830,1431,1997-3
injection,0.1,3,100.0,11919,1896,1997-4
injection,0.1,3,100.0,7828,1533,1997-5
injection,0.1,3,0.0,41137,0,1997-6
injection,0.1,3,100.0,8650,1548,1997-7
injection,0.1,3,100.0,676,699,1997-8
injection,0.1,3,100.0,9378,1491,1997-9
injection,0.1,3,100.0,38890,85,1997-10
injection,0.1,3,100.0,5770,1350,1997-11
injection,0.1,3,100.0,9857,1655,1997-12
injection,0.1,3,100.0,16677,1719,1997-14
injection,0.1,3,0.0,1824,1800,1997-15
injection,0.1,3,0.0,997,0,1998-1
injection,0.1,3,100.0,7285,1269,1998-2
injection,0.1,3,100.0,18279,1250,1998-3
injection,0.1,3,0.0,4660,1738,1998-4
injection,0.1,3,100.0,1485,0,1998-5
injection,0.1,3,0.0,7510,1736,1998-6
injection,0.3,1,100.0,3539,1343,1983-1
injection,0.3,1,100.0,3635,1130,1983-2
injection,0.3,1,100.0,4006,50,1983-3
injection,0.3,1,100.0,1311,0,1983-4
injection,0.3,1,100.0,6185,1571,1983-5
injection,0.3,1,100.0,5784,1421,1983-6
injection,0.3,1,100.0,2119,803,1983-7
injection,0.3,1,100.0,6194,93,1983-8
injection,0.3,1,100.0,3296,156,1983-9
injection,0.3,1,0.0,24674,686,1983-10
injection,0.3,1,0.0,8762,262,1983-11
injection,0.3,1,100.0,4220,42,1983-12
injection,0.3,1,100.0,11658,1743,1983-13
injection,0.3,1,100.0,11855,1886,1983-14
injection,0.3,1,0.0,34630,0,1983-15
injection,0.3,1,100.0,3497,1217,1984-1
injection,0.3,1,100.0,2532,880,1984-2
injection,0.3,1,100.0,1099,0,1984-3
injection,0.3,1,100.0,3282,1304,1984-4
injection,0.3,1,100.0,2775,1192,1984-5
injection,0.3,1,100.0,17608,1023,1984-6
injection,0.3,1,0.0,23354,0,1984-7
injection,0.3,1,100.0,1383,0,1984-8
injection,0.3,1,100.0,34046,0,1984-9
injection,0.3,1,0.0,8451,1134,1984-10
injection,0.3,1,100.0,8246,1337,1984-11
injection,0.3,1,0.0,16101,1327,1984-12
injection,0.3,1,100.0,5341,1262,1984-13
injection,0.3,1,100.0,5134,1292,1984-14
injection,0.3,1,100.0,20,1101,1985-1
injection,0.3,1,100.0,584,1493,1985-2
injection,0.3,1,100.0,4084,1361,1985-3
injection,0.3,1,0.0,27090,0,1985-4
injection,0.3,1,100.0,3298,1480,1985-5
injection,0.3,1,100.0,3294,1666,1985-6
injection,0.3,1,100.0,4559,1042,1985-7
injection,0.3,1,100.0,4615,900,1985-8
injection,0.3,1,100.0,1520,0,1985-9
injection,0.3,1,0.0,16064,1363,1985-10
injection,0.3,1,100.0,12684,1825,1985-11
injection,0.3,1,100.0,8840,1320,1985-12
injection,0.3,1,100.0,5326,1583,1985-13
injection,0.3,1,100.0,7609,2036,1985-14
injection,0.3,1,0.0,20410,320,1985-15
injection,0.3,1,100.0,2175,482,1986-1
injection,0.3,1,100.0,4667,1330,1986-2
injection,0.3,1,100.0,2558,666,1986-3
injection,0.3,1,0.0,35540,0,1986-5
injection,0.3,1,100.0,2103,894,1986-6
injection,0.3,1,100.0,3456,854,1986-7
injection,0.3,1,100.0,917,0,1986-8
injection,0.3,1,0.0,30029,46,1986-9
injection,0.3,1,100.0,8,1395,1986-10
injection,0.3,1,100.0,9939,987,1986-11
injection,0.3,1,0.0,15835,906,1986-12
injection,0.3,1,0.0,28781,1448,1986-13
injection,0.3,1,100.0,3899,0,1986-14
injection,0.3,1,0.0,26492,0,1986-15
injection,0.3,1,100.0,167,878,1987-1
injection,0.3,1,0.0,36266,0,1987-2
injection,0.3,1,100.0,10124,968,1987-3
injection,0.3,1,100.0,37,2021,1987-4
injection,0.3,1,100.0,4952,1199,1987-5
injection,0.3,1,0.0,4635,36,1987-6
injection,0.3,1,100.0,7224,1387,1987-7
injection,0.3,1,0.0,30156,0,1987-8
injection,0.3,1,100.0,7320,1119,1987-9
injection,0.3,1,100.0,9552,28165,1987-10
injection,0.3,1,100.0,5670,1356,1987-11
injection,0.3,1,100.0,3535,1335,1987-12
injection,0.3,1,0.0,31855,0,1987-14
injection,0.3,1,0.0,22630,1389,1987-15
injection,0.3,1,100.0,1577,0,1988-2
injection,0.3,1,100.0,2076,0,1988-3
injection,0.3,1,100.0,3508,995,1988-5
injection,0.3,1,100.0,2071,1592,1988-7
injection,0.3,1,0.0,12707,1277,1988-8
injection,0.3,1,100.0,5206,74,1988-9
injection,0.3,1,100.0,9553,1817,1988-10
injection,0.3,1,100.0,5901,1735,1988-13
injection,0.3,1,0.0,26246,43,1988-14
injection,0.3,1,0.0,4518,1040,1988-15
injection,0.3,1,100.0,604,0,1989-1
injection,0.3,1,100.0,3622,945,1989-2
injection,0.3,1,100.0,9045,1311,1989-4
injection,0.3,1,100.0,3900,1546,1989-5
injection,0.3,1,100.0,2676,1873,1989-7
injection,0.3,1,100.0,5303,1369,1989-8
injection,0.3,1,0.0,35844,0,1989-9
injection,0.3,1,0.0,19977,69,1989-11
injection,0.3,1,0.0,18196,69,1989-13
injection,0.3,1,100.0,6910,1627,1990-1
injection,0.3,1,0.0,9438,910,1990-2
injection,0.3,1,0.0,9860,1771,1990-3
injection,0.3,1,100.0,10389,1217,1990-5
injection,0.3,1,100.0,13268,0,1990-6
injection,0.3,1,100.0,5865,1835,1990-7
injection,0.3,1,100.0,2983,1471,1990-9
injection,0.3,1,100.0,15336,1548,1990-10
injection,0.3,1,0.0,15078,154,1990-11
injection,0.3,1,100.0,17359,1535,1990-13
injection,0.3,1,0.0,31484,53,1990-14
injection,0.3,1,100.0,19628,1292,1990-15
injection,0.3,1,100.0,3374,1188,1991-1
injection,0.3,1,100.0,20400,1876,1991-2
injection,0.3,1,0.0,5030,1045,1991-4
injection,0.3,1,100.0,6108,1110,1991-5
injection,0.3,1,100.0,231,1865,1991-8
injection,0.3,1,100.0,8940,1396,1991-9
injection,0.3,1,0.0,11247,180,1991-10
injection,0.3,1,100.0,1864,0,1991-11
injection,0.3,1,100.0,2736,1943,1991-12
injection,0.3,1,100.0,2507,0,1991-13
injection,0.3,1,100.0,23290,82,1991-14
injection,0.3,1,0.0,21539,91,1992-1
injection,0.3,1,100.0,3970,783,1992-2
injection,0.3,1,0.0,33657,0,1992-3
injection,0.3,1,100.0,2413,1256,1992-4
injection,0.3,1,0.0,27820,63,1992-5
injection,0.3,1,0.0,37198,0,1992-6
injection,0.3,1,100.0,14752,1532,1992-7
injection,0.3,1,100.0,1518,0,1992-8
injection,0.3,1,100.0,8086,1489,1992-9
injection,0.3,1,100.0,704,0,1992-10
injection,0.3,1,100.0,3741,1253,1992-11
injection,0.3,1,0.0,27526,353,1992-12
injection,0.3,1,0.0,8919,890,1992-13
injection,0.3,1,100.0,21265,533,1992-14
injection,0.3,1,100.0,13228,97,1992-15
injection,0.3,1,100.0,3232,1254,1993-1
injection,0.3,1,0.0,10973,90,1993-2
injection,0.3,1,100.0,28,0,1993-4
injection,0.3,1,0.0,12226,1368,1993-5
injection,0.3,1,100.0,2872,1643,1993-6
injection,0.3,1,100.0,4740,1346,1993-7
injection,0.3,1,100.0,7358,1415,1993-8
injection,0.3,1,100.0,4869,1782,1993-9
injection,0.3,1,100.0,1024,0,1993-10
injection,0.3,1,0.0,2766,1482,1993-11
injection,0.3,1,0.0,35055,0,1993-12
injection,0.3,1,0.0,41055,0,1993-13
injection,0.3,1,0.0,27777,0,1993-14
injection,0.3,1,0.0,28833,0,1993-15
injection,0.3,1,0.0,5569,1785,1994-1
injection,0.3,1,0.0,34646,185,1994-2
injection,0.3,1,100.0,5721,0,1994-8
injection,0.3,1,100.0,14162,2501,1994-9
injection,0.3,1,100.0,4419,1861,1994-10
injection,0.3,1,0.0,4443,1617,1994-11
injection,0.3,1,0.0,4811,1178,1994-12
injection,0.3,1,0.0,26287,134,1994-14
injection,0.3,1,0.0,39349,1412,1994-15
injection,0.3,1,0.0,2421,1305,1995-1
injection,0.3,1,0.0,2688,1590,1995-2
injection,0.3,1,0.0,12803,1597,1995-3
injection,0.3,1,100.0,8192,1297,1995-4
injection,0.3,1,100.0,29958,1863,1995-5
injection,0.3,1,100.0,4600,1234,1995-6
injection,0.3,1,100.0,4392,132,1995-8
injection,0.3,1,0.0,25428,0,1995-9
injection,0.3,1,0.0,477,1172,1995-10
injection,0.3,1,0.0,17411,159,1995-11
injection,0.3,1,100.0,6023,1956,1995-12
injection,0.3,1,100.0,13498,1419,1995-13
injection,0.3,1,0.0,24478,1948,1995-14
injection,0.3,1,100.0,5115,2318,1995-15
injection,0.3,1,100.0,4500,1251,1996-2
injection,0.3,1,100.0,1067,853,1996-3
injection,0.3,1,100.0,2563,1393,1996-4
injection,0.3,1,100.0,2172,0,1996-5
injection,0.3,1,0.0,3350,1338,1996-6
injection,0.3,1,100.0,12632,58,1996-7
injection,0.3,1,0.0,3304,1201,1996-8
injection,0.3,1,0.0,2217,201,1996-9
injection,0.3,1,100.0,3843,1584,1996-10
injection,0.3,1,100.0,1505,0,1996-11
injection,0.3,1,100.0,3081,1004,1996-12
injection,0.3,1,0.0,8,1597,1996-13
injection,0.3,1,100.0,4872,802,1996-14
injection,0.3,1,0.0,6568,338,1996-15
injection,0.3,1,100.0,7531,1180,1997-1
injection,0.3,1,100.0,4083,1309,1997-2
injection,0.3,1,100.0,4846,76,1997-3
injection,0.3,1,100.0,2879,1628,1997-4
injection,0.3,1,100.0,11298,660,1997-5
injection,0.3,1,0.0,1170,1937,1997-6
injection,0.3,1,100.0,5860,1419,1997-7
injection,0.3,1,100.0,24276,122,1997-8
injection,0.3,1,100.0,7302,1628,1997-9
injection,0.3,1,100.0,994,635,1997-10
injection,0.3,1,100.0,4134,1782,1997-11
injection,0.3,1,100.0,4774,1986,1997-12
injection,0.3,1,100.0,1681,0,1997-14
injection,0.3,1,0.0,26542,1643,1997-15
injection,0.3,1,0.0,3658,1263,1998-1
injection,0.3,1,100.0,12797,4204,1998-2
injection,0.3,1,100.0,10046,1249,1998-3
injection,0.3,1,0.0,2890,0,1998-4
injection,0.3,1,100.0,14539,1218,1998-5
injection,0.3,1,100.0,14454,1394,1998-6
injection,0.3,2,100.0,2793,1325,1983-1
injection,0.3,2,100.0,3472,1171,1983-2
injection,0.3,2,100.0,6190,1281,1983-3
injection,0.3,2,100.0,2721,1650,1983-4
injection,0.3,2,100.0,4877,1833,1983-5
injection,0.3,2,100.0,4935,1064,1983-6
injection,0.3,2,100.0,35198,221,1983-7
injection,0.3,2,100.0,2540,0,1983-8
injection,0.3,2,100.0,705,0,1983-9
injection,0.3,2,0.0,9028,1451,1983-10
injection,0.3,2,0.0,25978,1405,1983-11
injection,0.3,2,100.0,1528,0,1983-12
injection,0.3,2,100.0,32674,84,1983-13
injection,0.3,2,100.0,8839,1545,1983-14
injection,0.3,2,0.0,29722,161,1983-15
injection,0.3,2,100.0,1393,0,1984-1
injection,0.3,2,100.0,247,0,1984-2
injection,0.3,2,100.0,1970,1198,1984-3
injection,0.3,2,100.0,3270,1087,1984-4
injection,0.3,2,100.0,4696,1207,1984-5
injection,0.3,2,100.0,1752,1395,1984-6
injection,0.3,2,100.0,372,958,1984-7
injection,0.3,2,100.0,4298,1039,1984-8
injection,0.3,2,0.0,1670,0,1984-9
injection,0.3,2,0.0,306,1685,1984-10
injection,0.3,2,100.0,7587,1327,1984-11
injection,0.3,2,0.0,10829,1373,1984-12
injection,0.3,2,100.0,2501,0,1984-13
injection,0.3,2,100.0,1335,0,1984-14
injection,0.3,2,100.0,1395,488,1985-1
injection,0.3,2,100.0,1052,0,1985-2
injection,0.3,2,100.0,3524,1318,1985-3
injection,0.3,2,0.0,30275,0,1985-4
injection,0.3,2,100.0,1340,1155,1985-5
injection,0.3,2,0.0,39788,0,1985-6
injection,0.3,2,100.0,4911,981,1985-7
injection,0.3,2,100.0,3899,1038,1985-8
injection,0.3,2,100.0,4408,1590,1985-9
injection,0.3,2,0.0,36692,0,1985-10
injection,0.3,2,0.0,3209,1475,1985-11
injection,0.3,2,100.0,8534,1711,1985-12
injection,0.3,2,100.0,4692,54,1985-13
injection,0.3,2,100.0,19254,64,1985-14
injection,0.3,2,0.0,18102,1665,1985-15
injection,0.3,2,100.0,546,704,1986-1
injection,0.3,2,100.0,8274,1758,1986-2
injection,0.3,2,100.0,944,0,1986-3
injection,0.3,2,100.0,1170,1104,1986-5
injection,0.3,2,100.0,1254,0,1986-6
injection,0.3,2,100.0,3620,915,1986-7
injection,0.3,2,100.0,3973,940,1986-8
injection,0.3,2,0.0,8,1397,1986-9
injection,0.3,2,100.0,13208,1358,1986-10
injection,0.3,2,100.0,5771,1383,1986-11
injection,0.3,2,0.0,27632,0,1986-12
injection,0.3,2,0.0,45451,0,1986-13
injection,0.3,2,100.0,4539,0,1986-14
injection,0.3,2,0.0,26114,0,1986-15
injection,0.3,2,100.0,2859,764,1987-1
injection,0.3,2,100.0,9927,326,1987-2
injection,0.3,2,0.0,1491,0,1987-3
injection,0.3,2,100.0,3508,0,1987-4
injection,0.3,2,100.0,5027,1384,1987-5
injection,0.3,2,0.0,14316,1424,1987-6
injection,0.3,2,100.0,7953,1336,1987-7
injection,0.3,2,0.0,30080,0,1987-8
injection,0.3,2,100.0,10796,1319,1987-9
injection,0.3,2,100.0,5930,1773,1987-10
injection,0.3,2,100.0,1896,1319,1987-11
injection,0.3,2,100.0,6681,1163,1987-12
injection,0.3,2,100.0,9972,1805,1987-14
injection,0.3,2,0.0,33032,1646,1987-15
injection,0.3,2,100.0,1991,1549,1988-2
injection,0.3,2,100.0,3690,1232,1988-3
injection,0.3,2,100.0,2390,956,1988-5
injection,0.3,2,100.0,1598,0,1988-7
injection,0.3,2,100.0,2043,661,1988-8
injection,0.3,2,100.0,12417,1683,1988-9
injection,0.3,2,100.0,6966,1954,1988-10
injection,0.3,2,100.0,2895,1600,1988-13
injection,0.3,2,100.0,2763,0,1988-14
injection,0.3,2,0.0,17808,1169,1988-15
injection,0.3,2,100.0,928,0,1989-1
injection,0.3,2,100.0,1161,978,1989-2
injection,0.3,2,100.0,17538,1546,1989-4
injection,0.3,2,100.0,2514,1413,1989-5
injection,0.3,2,100.0,41,1802,1989-7
injection,0.3,2,100.0,8,1285,1989-8
injection,0.3,2,100.0,2437,0,1989-9
injection,0.3,2,0.0,847,1018,1989-11
injection,0.3,2,0.0,665,1285,1989-13
injection,0.3,2,100.0,6094,1259,1990-1
injection,0.3,2,0.0,416,1117,1990-2
injection,0.3,2,0.0,10885,1717,1990-3
injection,0.3,2,100.0,1645,0,1990-5
injection,0.3,2,100.0,827,0,1990-6
injection,0.3,2,100.0,2749,1449,1990-7
injection,0.3,2,100.0,5774,1099,1990-9
injection,0.3,2,0.0,26701,67,1990-10
injection,0.3,2,0.0,16629,152,1990-11
injection,0.3,2,100.0,3446,332,1990-13
injection,0.3,2,0.0,30064,53,1990-14
injection,0.3,2,100.0,9588,994,1990-15
injection,0.3,2,100.0,2448,46,1991-1
injection,0.3,2,100.0,8216,1932,1991-2
injection,0.3,2,0.0,11579,1785,1991-4
injection,0.3,2,100.0,3951,1319,1991-5
injection,0.3,2,100.0,4044,1064,1991-8
injection,0.3,2,100.0,4331,1359,1991-9
injection,0.3,2,0.0,17126,200,1991-10
injection,0.3,2,100.0,2239,0,1991-11
injection,0.3,2,100.0,2252,0,1991-12
injection,0.3,2,100.0,3257,1614,1991-13
injection,0.3,2,0.0,21252,1868,1991-14
injection,0.3,2,0.0,4603,604,1992-1
injection,0.3,2,100.0,1108,0,1992-2
injection,0.3,2,100.0,20531,1563,1992-3
injection,0.3,2,100.0,112,0,1992-4
injection,0.3,2,0.0,38153,0,1992-5
injection,0.3,2,0.0,28113,0,1992-6
injection,0.3,2,0.0,38305,2059,1992-7
injection,0.3,2,100.0,404,1179,1992-8
injection,0.3,2,100.0,8277,1510,1992-9
injection,0.3,2,100.0,10640,1648,1992-10
injection,0.3,2,100.0,3826,1492,1992-11
injection,0.3,2,100.0,29169,273,1992-12
injection,0.3,2,0.0,8911,1597,1992-13
injection,0.3,2,100.0,21850,1142,1992-14
injection,0.3,2,0.0,5879,1249,1992-15
injection,0.3,2,100.0,2136,946,1993-1
injection,0.3,2,0.0,4544,1400,1993-2
injection,0.3,2,100.0,12979,1528,1993-4
injection,0.3,2,100.0,13946,1287,1993-5
injection,0.3,2,100.0,3158,0,1993-6
injection,0.3,2,0.0,656,144,1993-7
injection,0.3,2,100.0,1769,1476,1993-8
injection,0.3,2,0.0,27079,76,1993-9
injection,0.3,2,0.0,12207,2329,1993-10
injection,0.3,2,0.0,2914,1265,1993-11
injection,0.3,2,100.0,10709,442,1993-12
injection,0.3,2,0.0,30265,1686,1993-13
injection,0.3,2,0.0,2593,599,1993-14
injection,0.3,2,0.0,29995,0,1993-15
injection,0.3,2,0.0,26073,758,1994-1
injection,0.3,2,0.0,35539,0,1994-2
injection,0.3,2,100.0,6189,1917,1994-8
injection,0.3,2,0.0,27701,127,1994-9
injection,0.3,2,0.0,8635,1364,1994-10
injection,0.3,2,0.0,786,1776,1994-11
injection,0.3,2,0.0,2383,98,1994-12
injection,0.3,2,0.0,2018,149,1994-14
injection,0.3,2,0.0,30818,1899,1994-15
injection,0.3,2,0.0,15444,1952,1995-1
injection,0.3,2,0.0,1181,1174,1995-2
injection,0.3,2,0.0,20101,1737,1995-3
injection,0.3,2,100.0,6021,1702,1995-4
injection,0.3,2,100.0,14564,1151,1995-5
injection,0.3,2,0.0,9373,1674,1995-6
injection,0.3,2,100.0,7143,1594,1995-8
injection,0.3,2,0.0,28386,0,1995-9
injection,0.3,2,0.0,3276,3184,1995-10
injection,0.3,2,0.0,39314,0,1995-11
injection,0.3,2,100.0,424,198,1995-12
injection,0.3,2,100.0,2985,0,1995-13
injection,0.3,2,0.0,24329,222,1995-14
injection,0.3,2,100.0,4037,1797,1995-15
injection,0.3,2,100.0,2135,479,1996-2
injection,0.3,2,100.0,4380,1181,1996-3
injection,0.3,2,100.0,8061,434,1996-4
injection,0.3,2,100.0,33751,39,1996-5
injection,0.3,2,100.0,24730,2128,1996-6
injection,0.3,2,100.0,7867,1425,1996-7
injection,0.3,2,0.0,35758,0,1996-8
injection,0.3,2,0.0,18199,513,1996-9
injection,0.3,2,100.0,1598,0,1996-10
injection,0.3,2,100.0,12400,1335,1996-11
injection,0.3,2,100.0,3593,1646,1996-12
injection,0.3,2,0.0,32664,1605,1996-13
injection,0.3,2,0.0,4751,1084,1996-14
injection,0.3,2,0.0,12304,1299,1996-15
injection,0.3,2,100.0,2284,249,1997-1
injection,0.3,2,100.0,1642,0,1997-2
injection,0.3,2,100.0,8009,1174,1997-3
injection,0.3,2,100.0,2415,1516,1997-4
injection,0.3,2,100.0,12927,1293,1997-5
injection,0.3,2,0.0,27040,0,1997-6
injection,0.3,2,100.0,9490,1522,1997-7
injection,0.3,2,100.0,21872,1032,1997-8
injection,0.3,2,100.0,3391,1561,1997-9
injection,0.3,2,100.0,16459,73,1997-10
injection,0.3,2,100.0,4710,1538,1997-11
